"Date & Time","use [kWh]","gen [kWh]","HVAC [kWh]","Garage [kWh]","Main House + Pumps [kWh]","Water Heater [kWh]","Heat Pump [kWh]","Heaters - upstairs [kWh]","Heater - downstairs [kWh]","Range [kWh]","HRV [kWh]","Dishwasher [kWh]","Main House [kWh]","Washer and Dryer [kWh]","KitL MasLP BathLP LoftLP GueLP [kWh]","KitP LivLP StairsUpLP [kWh]","Well Pump [kWh]","Booster Pump [kWh]","Garage Water Heater [kWh]","Solar Net [kWh]","Main Grid [kWh]","Solar Pos [kWh]","Septic Pump [kWh]"
2016-05-20 13:00:00,12639.136378889,5914.322745278,-2787.994782778,-2742.635474167,-9896.500904722,-1574.693280000,-2360.994669167,-62.674789722,-84.294235278,-463.751906389,-280.031088611,-167.183529167,-8662.778508333,-645.517234167,-287.162873611,0.000000000,-784.339922222,-449.382474167,-805.091889444,5632.730559167,-7006.405819722,5914.322745278,-14.138867500
2016-05-19 13:00:00,12598.997659444,5869.974640556,-2779.632936667,-2730.531168056,-9868.466491389,-1568.908226667,-2354.093742222,-62.557460833,-84.230750833,-461.410320833,-278.750982778,-167.167825833,-8638.550186667,-645.440862500,-286.125281389,0.000000000,-782.093046667,-447.823258056,-795.560512778,5588.574888889,-7010.422770556,5869.974640556,-14.014489722
2016-05-18 13:00:00,12566.726855556,5837.334235556,-2775.687259444,-2722.046099167,-9844.680756389,-1563.913562222,-2351.386194167,-62.439748333,-84.168930000,-459.763817222,-277.692386944,-166.393060000,-8618.311245000,-645.358861667,-285.071644444,0.000000000,-779.808645000,-446.560866389,-789.770815278,5556.104950833,-7010.621904722,5837.334235556,-14.010653889
2016-05-17 13:00:00,12539.181373056,5797.516562222,-2772.610663889,-2719.709236111,-9819.472136944,-1557.445030556,-2349.691784722,-62.322764444,-84.106015833,-459.064382500,-276.490098889,-165.672214167,-8595.710165278,-643.485088611,-284.005922222,0.000000000,-778.225739722,-445.536231944,-788.848465833,5516.467787778,-7022.713585278,5797.516562222,-14.008051389
2016-05-16 13:00:00,12500.266795000,5763.288950833,-2771.007451667,-2702.953686111,-9797.313108889,-1550.413006389,-2349.157528333,-62.206498889,-84.044162222,-458.145302500,-275.599262222,-164.995896389,-8577.145018889,-643.226447500,-283.030451389,0.000000000,-775.982166111,-444.185923889,-785.008949444,5482.414196389,-7017.852598611,5763.288950833,-13.905531389
2016-05-15 13:00:00,12462.586999444,5753.198224167,-2769.765061111,-2695.109641389,-9767.477358056,-1543.803228056,-2348.604840000,-62.086497778,-83.981434722,-452.634765556,-275.092288611,-164.335976944,-8553.785754444,-643.141336111,-281.891846111,0.000000000,-771.632569722,-442.059033889,-784.060051667,5472.505617222,-6990.081382222,5753.198224167,-13.792424167
2016-05-14 13:00:00,12429.925068889,5743.894907500,-2767.784782222,-2687.303084722,-9742.621984167,-1537.194883889,-2348.053463056,-61.969291667,-83.919221389,-449.857508056,-273.842806111,-163.684341667,-8532.223098056,-643.052824167,-280.697068611,0.000000000,-769.515146389,-440.883739722,-780.144274722,5463.405426389,-6966.519642500,5743.894907500,-13.792482778
2016-05-13 13:00:00,12396.690796389,5714.571815556,-2765.888480000,-2684.064964167,-9712.625832222,-1529.599542500,-2347.582706944,-61.853800833,-83.856696667,-449.292022222,-272.595275556,-162.988172500,-8509.930920833,-641.017509722,-279.688488056,0.000000000,-764.849398333,-437.845513056,-777.581437778,5434.289492778,-6962.401303611,5714.571815556,-13.746614167
2016-05-12 13:00:00,12349.390143056,5662.360677500,-2763.972992500,-2674.651441944,-9674.738701111,-1526.162455000,-2347.101043889,-61.737160556,-83.794364444,-448.858136944,-271.340423611,-162.970761667,-8490.271698611,-636.442535556,-278.791501111,0.000000000,-753.593475833,-430.873526667,-769.437004444,5382.283668333,-6967.106474722,5662.360677500,-13.625487778
2016-05-11 13:00:00,12318.002287222,5611.994737222,-2762.025363333,-2670.031428889,-9647.970858333,-1522.375414444,-2346.589087500,-61.620417778,-83.732318889,-448.124641667,-270.083539167,-162.173117778,-8472.477646667,-636.150141944,-277.737305556,0.000000000,-747.979955556,-427.513256111,-765.978033056,5332.125751667,-6985.876535556,5611.994737222,-13.622247222
2016-05-10 13:00:00,12267.978404722,5559.552407778,-2757.050703333,-2660.403443333,-9607.574961389,-1519.105123889,-2343.051345278,-61.503525000,-83.669757222,-447.584934167,-268.826075833,-162.158603333,-8449.974362500,-633.147960000,-276.660972500,0.000000000,-737.220112222,-420.380486667,-758.813504167,5279.881682500,-6988.096722222,5559.552407778,-13.563163056
2016-05-09 13:00:00,12221.588077778,5508.094379167,-2750.798740556,-2656.194587778,-9565.393490000,-1513.047368333,-2338.328906944,-61.384922778,-83.605735278,-444.911645556,-267.479175556,-160.903071111,-8415.612578889,-628.303701389,-275.665073889,0.000000000,-732.500065278,-417.280845833,-755.083245000,5228.615323056,-6992.972754722,5508.094379167,-13.433119722
2016-05-08 13:00:00,12171.061882500,5473.417284444,-2744.312181667,-2647.857121389,-9523.204761111,-1508.231255833,-2333.268565278,-61.269039444,-83.543549167,-443.922268056,-266.231027778,-160.188091389,-8388.727286389,-627.352610000,-274.631794444,0.000000000,-723.137091667,-411.340383056,-749.855732222,5194.141789444,-6976.920093056,5473.417284444,-13.428168056
2016-05-07 13:00:00,12133.942606944,5439.467904444,-2741.933118333,-2646.158254722,-9487.784352222,-1503.777543333,-2332.100500278,-61.150571667,-83.481342778,-441.385013611,-265.200703611,-159.454567222,-8367.099358611,-627.106144722,-273.489577222,0.000000000,-714.377343611,-406.307650000,-748.911165833,5160.404979444,-6973.537627500,5439.467904444,-13.427040000
2016-05-06 13:00:00,12094.027108056,5389.260760278,-2737.597056944,-2640.650825556,-9453.376282500,-1500.130543611,-2329.201342500,-61.030623056,-83.418144444,-436.962080833,-263.946946944,-158.211670833,-8342.151712500,-627.022068889,-272.233730556,0.000000000,-708.844310556,-402.380259444,-744.124561111,5110.395143889,-6983.631964167,5389.260760278,-13.328696944
2016-05-05 13:00:00,12041.189345000,5340.172428611,-2731.707463611,-2629.670107778,-9411.519237222,-1495.809985000,-2324.578642778,-60.913883333,-83.355860278,-436.139773333,-262.859077222,-157.485548889,-8321.481103056,-626.525020278,-271.257902222,0.000000000,-696.254965556,-393.783168611,-737.532313611,5061.493443611,-6979.695901389,5340.172428611,-13.208590833
2016-05-04 13:00:00,12006.727057500,5309.021014167,-2724.182893611,-2617.398128889,-9389.328928611,-1494.322909722,-2318.492581389,-60.797075278,-83.293960278,-435.762377500,-261.599276667,-157.469630278,-8302.313561944,-626.357621667,-270.226307778,0.000000000,-694.501357778,-392.514008889,-730.175462500,5030.525204167,-6976.201853333,5309.021014167,-13.208762500
2016-05-03 13:00:00,11971.430141667,5281.152777778,-2720.728739167,-2610.265393611,-9361.164748056,-1489.812608056,-2316.476642500,-60.679636389,-83.231161667,-435.193186111,-260.341298611,-156.746886389,-8278.204251667,-621.122332778,-269.066016389,0.000000000,-691.897965556,-391.062530833,-724.338881944,5002.859383611,-6968.570758056,5281.152777778,-13.205783889
2016-05-02 13:00:00,11948.952886389,5235.560468056,-2718.300001111,-2608.242257222,-9340.710629167,-1486.596957778,-2315.483756667,-60.561949167,-83.168961944,-434.229683611,-259.085333333,-156.729976667,-8260.476266667,-619.169483056,-268.052786111,0.000000000,-690.151263611,-390.083098889,-723.432123056,4957.466942500,-6991.485943889,5235.560468056,-13.008343611
2016-05-01 13:00:00,11913.179583056,5187.683694444,-2713.502703056,-2599.469556667,-9313.710026389,-1481.638104444,-2312.114433889,-60.446208889,-83.107107222,-433.850122500,-257.834953056,-156.031733056,-8240.625750278,-619.085359167,-266.973488333,0.000000000,-685.453572778,-387.630703333,-717.189400556,4909.787611389,-7003.391971667,5187.683694444,-12.997875833
2016-04-30 13:00:00,11870.791514444,5139.130088889,-2706.871067500,-2591.795921111,-9278.995593333,-1476.627226667,-2306.912757778,-60.329260556,-83.044003611,-431.951837222,-256.585045556,-156.012137222,-8211.446660278,-614.972030000,-266.000566944,0.000000000,-681.593757778,-385.955175278,-712.699823333,4861.426946389,-7009.364568056,5139.130088889,-12.996827778
2016-04-29 13:00:00,11834.770380833,5099.999425556,-2697.710713333,-2590.684671667,-9244.085709167,-1473.230211389,-2299.191063333,-60.212163056,-82.981390278,-431.451908333,-255.326096667,-155.257040556,-8185.067444444,-611.532740556,-265.002333056,0.000000000,-676.567902500,-382.450362222,-711.789044167,4822.474530000,-7012.295850833,5099.999425556,-12.937311389
2016-04-28 13:00:00,11798.754504167,5069.306008611,-2690.090490833,-2582.344391111,-9216.410113056,-1466.618905278,-2293.007820278,-60.095587222,-82.918347778,-430.187555556,-254.068735556,-155.239155556,-8160.953350556,-611.447499444,-264.049245278,0.000000000,-674.417069444,-381.039693056,-707.255034722,4792.004223611,-7006.750280556,5069.306008611,-12.808726111
2016-04-27 13:00:00,11765.870249167,5024.914125556,-2681.879667778,-2574.753904167,-9191.116345000,-1462.853570000,-2286.238551667,-59.978001944,-82.855586944,-428.672915278,-252.807527222,-154.640308889,-8138.375341667,-611.363495000,-263.127321389,0.000000000,-672.546872222,-380.194131111,-703.771324444,4747.813469444,-7018.056779722,5024.914125556,-12.803610556
2016-04-26 13:00:00,11725.771093333,4986.370978056,-2672.600958056,-2563.335893889,-9162.435199444,-1457.489068333,-2278.390324444,-59.862675000,-82.793172778,-428.145698056,-251.554785833,-154.014263889,-8112.993942222,-611.195916111,-262.123951389,0.000000000,-670.671349722,-378.769907500,-697.819673611,4709.455920833,-7016.315172500,4986.370978056,-12.796835833
2016-04-25 13:00:00,11689.524446944,4945.783365000,-2661.748316944,-2552.915439722,-9136.609007222,-1454.079595000,-2268.971458056,-59.746412500,-82.730928056,-427.017568889,-250.299518333,-153.996921389,-8089.496518611,-611.112227778,-261.080821111,0.000000000,-669.078474722,-378.034013889,-696.780328056,4669.049219722,-7020.475227222,4945.783365000,-12.610100556
2016-04-24 13:00:00,11636.873737500,4916.280413333,-2650.835990556,-2539.178302778,-9097.695434722,-1445.310693333,-2259.482830833,-59.631870000,-82.667392500,-426.578946667,-249.053897222,-153.321509444,-8053.731171389,-604.750716944,-260.070238056,0.000000000,-667.041089444,-376.923173889,-695.791100278,4639.761711389,-6997.112026111,4916.280413333,-12.614498056
2016-04-23 13:00:00,11609.750206111,4887.071871944,-2643.638366111,-2537.393569444,-9072.356636667,-1442.477026389,-2253.712710000,-59.513831111,-82.605115278,-423.082230833,-247.806709722,-152.614015278,-8030.697474722,-604.521854444,-258.978950000,0.000000000,-665.567285833,-376.091876111,-694.748121944,4610.739835278,-6999.010370833,4887.071871944,-12.609355833
2016-04-22 13:00:00,11584.717031389,4862.992306389,-2636.286314167,-2535.865431667,-9048.851599722,-1440.066695000,-2247.791716111,-59.396650278,-82.542999444,-421.246140000,-246.554948333,-152.597345000,-8009.358113333,-602.467200000,-258.070736111,0.000000000,-664.175158889,-375.318327500,-693.717508333,4586.858251389,-6997.858780000,4862.992306389,-12.605274167
2016-04-21 13:00:00,11556.839971389,4833.760906944,-2632.656808611,-2529.069522778,-9027.770448611,-1435.568102222,-2245.588783333,-59.280580000,-82.481281667,-420.701919167,-245.306163611,-151.983283056,-7991.760438056,-602.143668333,-257.042410556,0.000000000,-661.881532222,-374.128478333,-688.309841944,4557.834213611,-6999.005757778,4833.760906944,-12.596313333
2016-04-20 13:00:00,11527.200995000,4792.201929167,-2629.389599167,-2522.953102222,-9004.247892778,-1430.613583333,-2243.754901111,-59.162893889,-82.419050833,-418.966706667,-244.052753333,-150.696284444,-7971.928649722,-602.058250556,-255.896061944,0.000000000,-659.580279444,-372.738963611,-683.667940556,4516.476238056,-7010.724756944,4792.201929167,-12.374866944
2016-04-19 13:00:00,11501.039838889,4749.842004722,-2626.150278889,-2519.915677778,-8981.124161111,-1426.789130278,-2241.950138333,-59.045968333,-82.356865833,-418.580713889,-242.797306389,-150.680498056,-7951.935522222,-600.077964167,-254.059331944,0.000000000,-657.724450000,-371.464188889,-682.302696111,4474.322343889,-7026.717495000,4749.842004722,-12.359955000
2016-04-18 13:00:00,11475.193928611,4710.362130278,-2623.150936667,-2514.423493333,-8960.770435278,-1423.614707778,-2239.855104167,-58.928852222,-82.295454722,-417.715942222,-242.071525556,-150.064330000,-7936.263188333,-599.993186667,-252.937027500,0.000000000,-654.827338889,-369.679908056,-678.743017778,4435.035696111,-7040.158232500,4710.362130278,-12.348216111
2016-04-17 13:00:00,11444.330102778,4671.145844167,-2620.073397500,-2510.105523333,-8934.224579444,-1416.718292500,-2238.203890278,-58.812888889,-82.233393056,-417.050586389,-240.823225278,-149.362206667,-7913.213731111,-598.047050833,-251.901733333,0.000000000,-652.468744444,-368.542103889,-677.568342222,4396.028365278,-7048.301737500,4671.145844167,-12.336675556
2016-04-16 13:00:00,11408.983526389,4635.743368611,-2612.329068611,-2507.031110556,-8901.952415833,-1410.458085833,-2231.886383056,-58.697694167,-82.170818056,-415.449029722,-239.574173333,-148.667461667,-7883.735966667,-597.849881111,-250.733429444,0.000000000,-650.713579722,-367.502869444,-676.614856111,4360.822685278,-7048.160841111,4635.743368611,-12.214828611
2016-04-15 13:00:00,11373.238517500,4602.330612500,-2602.549255000,-2499.733949722,-8873.504567778,-1408.126317500,-2223.535746389,-58.583083056,-82.109279444,-415.072662778,-238.321146111,-147.904434444,-7861.340966667,-597.790823333,-249.656234722,0.000000000,-646.715246944,-365.448354167,-671.993159722,4327.609105556,-7045.629411944,4602.330612500,-11.771383889
2016-04-14 13:00:00,11325.276583889,4574.150193611,-2594.203256389,-2493.824964444,-8831.451619444,-1406.431823889,-2215.731803889,-58.467761389,-82.048555833,-414.618842500,-237.955135278,-147.883974722,-7842.785774444,-597.729229722,-248.735993056,0.000000000,-634.854191667,-353.811653333,-671.096480833,4299.627356667,-7025.649227222,4574.150193611,-11.622124167
2016-04-13 13:00:00,11288.564966389,4544.670336944,-2585.363672500,-2487.146751667,-8801.418214722,-1400.733556389,-2207.196028056,-58.352020000,-81.986626389,-413.606495000,-237.828998056,-147.186973333,-7816.073270000,-597.345861667,-247.659138333,0.000000000,-632.860605556,-352.484339167,-665.678747222,4270.355566667,-7018.209399722,4544.670336944,-11.507546667
2016-04-12 13:00:00,11234.710912500,4528.129239167,-2574.777934444,-2471.744847500,-8762.966065000,-1391.707125833,-2198.037797500,-58.236464444,-81.923371667,-411.243521389,-236.580300833,-146.472780278,-7781.221354444,-597.257502778,-246.546112222,0.000000000,-630.594517222,-351.150193333,-659.111361944,4254.036609444,-6980.674303056,4528.129239167,-11.379133889
2016-04-11 13:00:00,11182.307961111,4507.326690556,-2565.923035278,-2463.254020278,-8719.053940833,-1384.621714444,-2190.617247222,-58.118133611,-81.858865833,-407.614779167,-235.328788611,-145.805673056,-7740.501240556,-588.378199444,-245.436210833,0.000000000,-628.494550000,-350.058150278,-658.186551389,4233.452088333,-6948.855872778,4507.326690556,-11.373979167
2016-04-10 13:00:00,11139.291764444,4482.444806389,-2557.034237500,-2451.833702222,-8687.458062222,-1379.127952500,-2183.158702500,-58.002083333,-81.796296111,-406.243410000,-234.077155556,-145.012573611,-7712.284043889,-586.397493333,-244.393985000,0.000000000,-626.372725000,-348.801293333,-653.526190278,4208.768418611,-6930.523345833,4482.444806389,-11.313133611
2016-04-09 13:00:00,11111.661907500,4450.224270000,-2549.161591389,-2450.470028611,-8661.191878889,-1376.526551667,-2176.721368056,-57.883827222,-81.733789444,-403.565100278,-232.822606667,-144.661732500,-7688.706020833,-584.341137778,-243.362492778,0.000000000,-624.540160278,-347.945697778,-652.585304444,4176.753885000,-6934.908022500,4450.224270000,-11.186966389
2016-04-08 13:00:00,11088.636324722,4412.905620000,-2547.167765000,-2446.344864444,-8642.291460278,-1372.353717500,-2176.165164444,-57.767796667,-81.672366944,-403.101290556,-231.562436944,-144.301442778,-7673.387468611,-584.258483611,-242.301908333,0.000000000,-622.320820833,-346.583170833,-649.030793333,4139.643393889,-6948.992930833,4412.905620000,-11.182772778
2016-04-07 13:00:00,11055.875810556,4377.751489722,-2541.655159444,-2439.427055556,-8616.448755000,-1366.030835278,-2172.097400833,-57.650594722,-81.609386667,-402.224696389,-230.297777222,-143.591182778,-7651.167616111,-584.175884167,-241.298101667,0.000000000,-620.104708056,-345.176430833,-643.750405278,4104.707472500,-6951.168338056,4377.751489722,-11.178932778
2016-04-06 13:00:00,11017.888744444,4340.864850833,-2534.948616111,-2431.067966944,-8586.820777500,-1360.276834722,-2166.834993056,-57.531782222,-81.545993611,-399.158377222,-229.035847222,-142.843410000,-7625.551096389,-582.257780278,-240.241033333,0.000000000,-617.533871667,-343.735809444,-638.438655000,4068.026824167,-6949.861920278,4340.864850833,-11.062871111
2016-04-05 13:00:00,10973.016194722,4312.368205000,-2525.281884444,-2417.478063889,-8555.538130833,-1354.911134722,-2158.598559167,-57.417165833,-81.484075556,-398.322451944,-227.782083889,-142.273494444,-7597.644380833,-581.991775833,-239.097302500,0.000000000,-615.433896111,-342.459853889,-634.104704722,4039.723979722,-6933.292215000,4312.368205000,-10.933725556
2016-04-04 13:00:00,10931.917816111,4284.061839722,-2515.873776111,-2406.253611944,-8525.664204167,-1350.667044444,-2150.080622778,-57.299756667,-81.421651667,-395.482213889,-227.071745000,-141.558872222,-7570.588011667,-579.791122500,-237.969983889,0.000000000,-613.697855556,-341.378336944,-630.136961111,4011.624495278,-6920.293320833,4284.061839722,-10.932825833
2016-04-03 13:00:00,10886.401737778,4249.983753889,-2512.174027500,-2394.602338056,-8491.799399722,-1340.933322778,-2147.243775833,-57.182842500,-81.358811944,-393.987633333,-226.388597222,-140.847630000,-7541.531388056,-575.699336111,-236.967329167,0.000000000,-610.600396111,-339.667615556,-622.912400833,3977.761011111,-6908.640726667,4249.983753889,-10.830989444
2016-04-02 13:00:00,10857.478854444,4217.552155278,-2507.821713333,-2392.453216389,-8465.025638056,-1333.998701944,-2144.330085833,-57.064965556,-81.296652778,-392.172257778,-225.130009167,-140.201663333,-7518.987473889,-575.614861111,-235.906149444,0.000000000,-607.821105833,-338.217058333,-621.906108889,3945.546848056,-6911.932006389,4217.552155278,-10.702085278
2016-04-01 13:00:00,10827.703489444,4183.096093056,-2500.147702778,-2391.132715556,-8436.570773889,-1328.083845278,-2138.091915556,-56.947896389,-81.234018056,-390.117420556,-223.873872778,-139.572802500,-7493.506308889,-575.313548333,-234.898931667,0.000000000,-605.902007778,-337.162457222,-620.910490278,3911.320777778,-6916.382711667,4183.096093056,-10.696620278
2016-03-31 13:00:00,10793.440631944,4149.021823056,-2491.715379444,-2383.080969167,-8410.359662778,-1323.687904444,-2131.095193889,-56.831655000,-81.171792222,-389.106491667,-222.616738333,-138.876185556,-7470.636861944,-575.232361944,-233.743518056,0.000000000,-603.830012500,-335.892788333,-614.229103056,3877.465182778,-6915.975449167,4149.021823056,-10.629575000
2016-03-30 13:00:00,10750.141855556,4114.049210000,-2478.761522500,-2373.408579722,-8376.733275833,-1316.499253333,-2119.581311944,-56.715419444,-81.108335000,-388.300401111,-221.356456111,-138.156771389,-7440.670328056,-575.148176389,-232.722670833,0.000000000,-601.569770556,-334.493177222,-608.353321111,3842.701745278,-6907.440110278,4114.049210000,-10.500840833
2016-03-29 13:00:00,10700.028551389,4078.784966667,-2467.345976111,-2356.568038333,-8343.460513056,-1307.798405278,-2109.597935000,-56.600441944,-81.045330556,-387.535371111,-220.102268611,-137.395866389,-7410.927271944,-575.065524722,-231.630293889,0.000000000,-599.477397778,-333.055843333,-601.890607500,3807.657305556,-6892.371245833,4078.784966667,-10.496308611
2016-03-28 13:00:00,10659.999527778,4044.968490000,-2454.060339444,-2349.921433889,-8310.078093889,-1301.293560556,-2097.740073056,-56.485575556,-80.982940556,-386.371582222,-218.851750278,-136.735978333,-7380.401034167,-574.981953889,-230.605168889,0.000000000,-597.564971944,-332.112087778,-600.872393056,3774.047235556,-6885.952292222,4044.968490000,-10.488326944
2016-03-27 13:00:00,10616.906611667,4014.829361944,-2442.427981944,-2344.044130278,-8272.862481389,-1294.520826389,-2087.530072222,-56.368970833,-80.920129167,-382.832663611,-217.608809722,-135.297757500,-7345.801809722,-573.663048889,-229.488201944,0.000000000,-595.821266667,-331.239405000,-599.874508056,3744.110997500,-6872.795614167,4014.829361944,-10.280015556
2016-03-26 13:00:00,10558.592314444,3987.037814444,-2431.225772778,-2338.874194444,-8219.718120000,-1282.514410278,-2077.749095833,-56.249981111,-80.854353056,-376.206114722,-216.372342778,-134.111109167,-7296.415308889,-566.209686111,-228.041570000,0.000000000,-593.298794722,-330.004016389,-597.855121944,3716.534181111,-6842.058133333,3987.037814444,-10.281162500
2016-03-25 13:00:00,10530.223703611,3954.840313611,-2416.470711944,-2337.206824444,-8193.016879167,-1280.560233056,-2064.425024444,-56.134361944,-80.792463889,-375.255405278,-215.118861667,-134.092636111,-7271.705597500,-565.874039167,-227.121206944,0.000000000,-592.066653333,-329.244628333,-596.993120000,3684.535826111,-6845.687877500,3954.840313611,-10.276929722
2016-03-24 13:00:00,10485.133666111,3926.447836389,-2402.372130278,-2321.798806944,-8163.334859167,-1278.392856667,-2051.756945278,-56.019263611,-80.730788611,-374.704427500,-213.865132778,-134.075312222,-7244.981341389,-565.787890000,-226.127862778,0.000000000,-590.108514722,-328.245003056,-590.161680833,3656.339318333,-6828.794347778,3926.447836389,-10.267904444
2016-03-23 13:00:00,10434.515095278,3906.942968056,-2391.350704167,-2303.588086111,-8130.927009167,-1272.135705556,-2042.193390000,-55.905737500,-80.631418611,-374.331442222,-212.620158056,-133.478435833,-7219.628701389,-565.702815000,-225.177011111,0.000000000,-585.367948889,-325.930358889,-584.279677778,3637.050325556,-6797.464769722,3906.942968056,-10.037141111
2016-03-22 13:00:00,10377.528456389,3883.208304722,-2378.324665833,-2284.490197222,-8093.038259167,-1267.943821667,-2030.700487778,-55.789818611,-80.461953056,-373.655568333,-211.372406389,-133.461310278,-7185.225402222,-555.712573333,-224.373595833,0.000000000,-583.240164444,-324.572692500,-579.812343056,3613.517421667,-6764.011034722,3883.208304722,-10.038577500
2016-03-21 13:00:00,10330.753494444,3865.400830556,-2362.726062500,-2276.359458056,-8054.394036389,-1263.328535833,-2016.688854722,-55.673435556,-80.240769722,-372.765231944,-210.123002500,-132.731454444,-7149.207336944,-548.326355000,-223.532988056,0.000000000,-581.557721389,-323.628978056,-577.769563056,3595.922536667,-6734.830957778,3865.400830556,-10.039581667
2016-03-20 13:00:00,10298.072117222,3856.057599167,-2348.513706111,-2270.108695278,-8027.963421944,-1260.217724444,-2003.948574444,-55.557784167,-80.132292500,-372.021234444,-208.875055000,-132.713591944,-7124.884405556,-548.239239167,-222.674973889,0.000000000,-580.138656111,-322.940360278,-576.821589167,3586.776214722,-6711.295902500,3856.057599167,-10.040625833
2016-03-19 13:00:00,10267.886149722,3842.084495000,-2335.686086667,-2268.119818611,-7999.766331111,-1255.206891111,-1992.606083611,-55.442149167,-80.012839722,-371.333652500,-207.625014167,-132.695870278,-7099.179491111,-548.152472222,-221.742928056,0.000000000,-578.478169722,-322.108670278,-575.939076389,3573.009284722,-6694.876865000,3842.084495000,-9.853815833
2016-03-18 13:00:00,10228.575432778,3821.637825556,-2320.513507778,-2258.016548056,-7970.558884722,-1251.600005833,-1979.199833611,-55.326013611,-79.614295556,-370.212472500,-206.373365000,-132.678602222,-7072.772786667,-548.065821389,-220.934223333,0.000000000,-576.710398889,-321.075699167,-569.249701667,3552.758830278,-6675.816602500,3821.637825556,-9.850436667
2016-03-17 13:00:00,10189.127340278,3789.843432222,-2307.377496667,-2243.541256389,-7945.586083889,-1249.855757778,-1967.871275000,-55.210681389,-79.172082778,-369.739431389,-205.123457500,-132.660838889,-7050.891674722,-547.978275000,-220.157332222,0.000000000,-574.762755833,-319.931653333,-561.928863333,3521.149606944,-6667.977733333,3789.843432222,-9.848680556
2016-03-16 13:00:00,10139.192473889,3762.971621111,-2293.436875833,-2229.695564444,-7909.496909444,-1242.954778333,-1955.356942778,-55.096048056,-79.109497778,-369.123438611,-203.874387222,-131.961898333,-7018.012080278,-546.445767778,-219.193339167,0.000000000,-572.708312500,-318.776516667,-557.888261944,3494.466598889,-6644.725875000,3762.971621111,-9.809105556
2016-03-15 13:00:00,10073.552328056,3738.940846111,-2280.903083889,-2206.198800278,-7867.353527778,-1236.979831389,-1943.668995556,-54.981166389,-79.046753889,-368.326664444,-203.206168056,-131.264141389,-6979.305766944,-538.555448056,-218.077509444,0.000000000,-570.506879722,-317.540881111,-550.760660556,3470.636747222,-6602.915580833,3738.940846111,-9.628666389
2016-03-14 13:00:00,10023.578034167,3717.537093333,-2263.278944167,-2194.701350278,-7828.876683889,-1233.327626389,-1927.088808889,-54.071758611,-78.984831667,-367.620107500,-203.133545000,-130.648946944,-6943.107482222,-534.826780833,-217.115073889,0.000000000,-569.012071389,-316.757130278,-549.747175833,3449.436925278,-6574.141108889,3717.537093333,-9.632745833
2016-03-13 13:00:00,9960.358042778,3700.050713056,-2244.742051667,-2183.839818611,-7776.518224167,-1226.932383889,-1910.031713611,-52.757601667,-78.921020278,-364.509489722,-203.031716111,-129.810470278,-6893.619946389,-526.095156111,-216.094050278,0.000000000,-567.099501667,-315.798776111,-547.755812222,3432.178514444,-6528.179528333,3700.050713056,-9.629693611
2016-03-12 12:00:00,9911.083766389,3688.294704722,-2228.314162222,-2175.560340556,-7735.523425833,-1223.380724167,-1896.841039722,-50.817348611,-78.858791667,-363.484761389,-201.796982222,-129.106570833,-6855.188801667,-519.791980000,-215.147400000,0.000000000,-565.345245000,-314.989379167,-546.781556389,3420.667870833,-6490.415895556,3688.294704722,-9.632142222
2016-03-11 12:00:00,9873.279115000,3678.186997500,-2213.695480833,-2173.181304167,-7700.097810833,-1217.447382778,-1884.665178889,-49.674617222,-78.796336389,-362.008439722,-200.559348333,-129.083515000,-6822.176298056,-517.952205833,-214.182793333,0.000000000,-563.830726389,-314.090786389,-545.898224722,3410.787567500,-6462.491547500,3678.186997500,-9.467523889
2016-03-10 12:00:00,9814.023494444,3663.733941111,-2197.210207778,-2154.830814722,-7659.192679722,-1210.206975000,-1871.206891389,-47.948245833,-78.733264444,-359.296587778,-199.321806111,-128.391952222,-6784.671361667,-516.327726944,-213.313597778,0.000000000,-561.653254167,-312.868063889,-539.641741389,3396.538990833,-6417.484503611,3663.733941111,-9.475284722
2016-03-09 12:00:00,9758.742959167,3656.765886389,-2183.739905278,-2135.426410556,-7623.316548611,-1202.972313611,-1860.272219167,-46.714002778,-78.670897500,-358.487944722,-198.082785833,-127.683085278,-6752.329635000,-516.241782500,-212.305321944,0.000000000,-559.346326389,-311.640587222,-531.523910278,3389.824806389,-6368.918152778,3656.765886389,-9.416398611
2016-03-08 12:00:00,9689.454391667,3637.298912222,-2168.956216389,-2114.608528611,-7574.845863056,-1195.039951667,-1848.437009167,-45.075352778,-78.606465833,-355.912268611,-196.837388611,-126.904871944,-6707.476441111,-507.726255556,-211.339519722,0.000000000,-557.076298056,-310.293123889,-523.273895833,3370.580735833,-6318.873655833,3637.298912222,-9.234191111
2016-03-07 12:00:00,9642.940180000,3617.951330000,-2155.380529167,-2099.399890278,-7543.540289722,-1192.483731111,-1836.442550556,-44.800578889,-78.545007778,-355.541863056,-195.592391944,-126.885993056,-6678.428246111,-505.754112778,-210.371835833,0.000000000,-555.526181111,-309.585862500,-522.265687778,3351.445193889,-6291.494986111,3617.951330000,-9.236515556
2016-03-06 12:00:00,9586.602256111,3602.852052222,-2143.446348889,-2083.926395278,-7502.675860833,-1184.328860556,-1825.925763889,-44.685396111,-78.482096111,-353.570987778,-194.353092778,-126.147746944,-6640.375693889,-503.388759444,-209.286776667,0.000000000,-553.697426111,-308.602740833,-520.196186944,3336.587108333,-6250.015147778,3602.852052222,-9.237763056
